review_id,app,platform,rating,title,body,date,version,username
10256913776,Cardoc,ios,5,카닥으로 고민 해결,카닥은 좋은 어플입니다. 지방쪽에도 어플 사용하시는 업체가 더 많으면 좋겠내요.,2023-08-14T07:16:07-07:00,7.9.0,뿌잉!!!!!!&&@
10255147784,Cardoc,ios,5,정말 편합니다,여러 업체들로부터 견적을 받아서 선택할 수 있어서 정말 편합니다.,2023-08-13T20:13:57-07:00,7.9.0,ㅏ헝ㄹ
10248377751,Cardoc,ios,4,굿이네요 굿굿,굿이에요 굿굿해요,2023-08-12T01:21:03-07:00,7.9.0,jesuslover20@
10239524168,Cardoc,ios,1,아침부터 완전 짜증나네요,"견적받고 급하니까 전화로 상담해 재확인하고 예약 넣으라고 해서 예약 넣었더니 당일 오전부터 뻥내고 
시간 못맞추겠다 다른 업체랑 통화한거 아니냐 거기랑 해라
나 참 책임감 잔짜없어 맡겼루면 진짜 후회할뻔 했네요 빛의 속도로 견적서 삭제하셨네요!!
업체 관리 좀 똑바로 하세요!!
업체명 뒤져서 캡쳐해놔야겠네요",2023-08-09T18:45:22-07:00,7.9.0,캠리1
10236680981,Cardoc,ios,5,좋음,비교할수있고 특히 여자가 가면 덮어씌우는경우많은데 카닥으로 비대면으로 시작하다보니 그런게없어서 좋았아용,2023-08-09T02:10:52-07:00,7.9.0,밍떠링
10236664066,Cardoc,ios,5,예약 시스템 운영에  대만족입니다,엔진오일교환을위해 방문 예약일자를 2차례 변경했는데 고객센터에서  친절하게 조정해줘서 고마웠습니다,2023-08-09T02:04:24-07:00,7.9.0,뮤직토커
10236501026,Cardoc,ios,5,너무 좋은앱!!,"공업사에서 바가지 안맞아도 되고 
비교 해서 잘고르면 진짜 너무 합리적으로 좋은 데서 
 차를 말끔하게 고칠수 있어여!!",2023-08-09T01:00:09-07:00,7.9.0,에둘만
10222580257,Cardoc,ios,5,카닥,최고의 어플 차량 운전자라면 무조건 필수앱 언제어느시 비상시에 사용해야하는 경우가 발생합니다 ^^,2023-08-05T06:55:18-07:00,7.9.0,시방호구
10221560226,Cardoc,ios,1,플럇폼음 좋은데 소통 하기가 어려워요,"채팅 창을 하단 아래 메뉴로 하나 빼주시면 좋겠습니다.

견적>회사> 채팅 눌러가며 이야기 하기 불편하네요~!",2023-08-05T00:36:12-07:00,7.9.0,김기명
10221251681,Cardoc,ios,5,처음 사용한 카닥!,너무 유용한 카닥입니다. 카닥 아니였으면 보험료만 더 낼 뻔 했네요,2023-08-04T22:22:13-07:00,7.9.0,맘이쁜공주
10220887602,Cardoc,ios,5,좋네요,굿,2023-08-04T19:45:38-07:00,7.9.0,너들목
10209212352,Cardoc,ios,5,자동차 수리에 유용한 앱,카닥이 아니었으면 여기저기서 비싼 값에 덤탱이(?) 쓸뻔 했는데 정확한 가격으로 수리할 수 있게 되었네요. 최고입니다!!,2023-08-01T17:14:25-07:00,7.9.0,fungamemaster
10182666736,Cardoc,ios,5,너무좋습니다,최저가로 수리하네요,2023-07-25T21:51:07-07:00,7.9.0,곤덕
10169021213,Cardoc,ios,1,어플이라 믿고 결제했더니 눈탱이,"어플에서 제 차량 타이어 마제스티 추천해주길래 4짝 90에 간 호구입니다 ^^

인터넷에서 좀만 검색했으면 60에 가는데
호갱 당한거 같아서 진짜 열받더라구요

다시는 어플 쓸 생각없고 삭제합니다",2023-07-22T05:48:40-07:00,7.9.0,하이닉서
10163674025,Cardoc,ios,5,너무 편해요,차 모델에 따른 추천 상품이 나와있고 한번 결제로 모든게 해결되니 바쁜 시대에 너무 편리하네요,2023-07-20T20:03:08-07:00,7.9.0,구업조심
10160151382,Cardoc,ios,5,너무 좋아요 쵝오 👍,👍,2023-07-19T21:51:33-07:00,7.9.0,Gyunoh
10157246045,Cardoc,ios,5,카닥에서 접수부터 수리 처리까지 신속 하게,정말 수리가 완벽 24시간내 차량 수리완료까지 훌륭할 따름 입니다,2023-07-19T03:59:18-07:00,7.9.0,아이폰5오너
10156035022,Cardoc,ios,5,카닥 좋네요,편리하고 합리적인 앱이네요! 좋아요!,2023-07-18T19:22:16-07:00,7.9.0,칸의영웅
10152693620,Cardoc,ios,5,좋아요 카닥,카닥 좋아요,2023-07-17T21:29:45-07:00,7.8.2,박가다
10146310030,Cardoc,ios,5,빠르게 견적받아 수라업체 선정할 수 있었어요.,다음 번 수리시에도 이용할 의사있습니다.,2023-07-16T03:47:49-07:00,7.8.2,만족2
10145364321,Cardoc,ios,5,유익한 앱,"엔진오일, 타이어 교환에 유용",2023-07-15T20:58:24-07:00,7.8.2,AFVI
10131308025,Cardoc,ios,5,카닥좋네요,편리하고좋네요,2023-07-12T02:05:35-07:00,7.8.2,알뜰살뜰뜰
10130756066,Cardoc,ios,5,엔진오일 교환,오일 종류가 더 많아졌으면 합니다.,2023-07-11T22:03:18-07:00,7.8.2,별땅만땅구
10127952451,Cardoc,ios,5,좋은 어플로 좋은 가격에 수리,좋은 어플로 좋은 가격에 수리하는데 도움이 많이 됩니다 가격에 거품도 없고 후기를 통해 비교할수 있어서 유용합니다,2023-07-11T04:19:18-07:00,7.8.2,울왕ㅋ
10126747559,Cardoc,ios,5,카닥,"이런서비스가 있다니
너무편하게이용했네요 좋네요!!!!",2023-07-10T19:49:58-07:00,7.8.2,Leemiyun
10117800104,Cardoc,ios,3,협력업체,너무 불 친절함. 또한 경로도 잘 모름,2023-07-08T08:46:27-07:00,7.8.2,허호호호호
10115761940,Cardoc,ios,5,미니 로드스터 오일교환,자주가는 정비소에서 예약도 쉽게하고 시간도 절약되어 너무 좋았어요~~ 친절한 설명도 너무 감사해요~👍👍👍,2023-07-07T19:32:59-07:00,7.8.2,뽀양님
10115541254,Cardoc,ios,5,만족합니다,"엔진오일 말고 다른 소모품(미션,브레이크 오일,냉각수 등) 교환 서비스도 추가됐으면 더욱 더 편리하게 이용할 수 있을것 같습니다",2023-07-07T18:01:25-07:00,7.8.2,sofell77
10108865299,Cardoc,ios,1,날도둑놈 들 카닥,엔진오일 교체 예약을 했다 만 하루도 안돼서 취소를 했는데 수수료 6000원 빼가네 물품 출고가 됐다고 앱 예약에는 물품 출고 됐다는 표기도 안됐는데 이런식으로 6000원 날로 먹나 참 날도둑놈들이네 카닥은 이런식으로 고객들돈 빼가는 앱 참 거지 같네,2023-07-05T22:04:29-07:00,7.8.0,찌홍
10106423562,Cardoc,ios,5,귯귯!!,차수리 비교에 원탑 앱입니다!!,2023-07-05T06:11:21-07:00,7.8.0,미킼키
10105816897,Cardoc,ios,5,견적내고 소모품쿠폰도즈고 좋아요,ㅎㅎ 잘쓰고잇습니더,2023-07-05T02:25:31-07:00,7.8.0,Woog2y
10101719166,Cardoc,ios,4,좋아요but,"채팅하는 ui가 좀 어렵게 되어있네요
그리고 공임비인지 부품비인지를 기재하는게 좋을듯해요 
막상 정비소 찾아가면 ‘아 그 가격은요..’ 시간 낭비 좀 했습니다",2023-07-03T21:46:57-07:00,7.8.0,reff33
10098784218,Cardoc,ios,5,유용한 아플,유용한 어플입니다,2023-07-03T02:20:23-07:00,7.8.0,Umar Bae
10091418809,Cardoc,ios,1,그닥,사진업로드안됨 그밖에 견적 요청에 많은 입찰이 오지않음,2023-07-01T00:32:00-07:00,7.8.0,몽이냥이
10080490948,Cardoc,ios,5,인천케이준 모터스 이용후기,소개로 입고시켜서 수리하였습니다. 카닥을 처음 이용해서 걱정했는데 업체 사장님도 매우좋고 수리 퀄리티도 매우 만족하네요 만신창이가 된 차가 완전 새 차로 변신해서 나왔네요 ㅎ 딜리버리 서비스까지 매우 만족합니다 주위에 소개시켜줄 사람 있으면 꼭 적극 추천하겠습니다~ 번창하세요!!,2023-06-27T23:05:24-07:00,7.8.0,22라1040
10063428299,Cardoc,ios,5,기분좋음,서비스 굿 상상 이상 매우친절,2023-06-23T02:16:36-07:00,7.8.0,호화현
